id_image,name_recipe
89aa26cb-226f-4f63-bfb4-29fded62b80f,Ensalada De Cran Y Brócoli
f7dc2bbf-fa25-45db-b66d-5bcaede8157a,Ensalada De Patata Campestre
05d98ecd-4a9d-481e-8bed-8819ebdca907,Ensalada De Almendras Y Judías Verdes
1f06a0e6-67ea-4457-aa14-ba75309f315b,Ensalada templada de remolacha con pistachos y gorgonzola
bc1826f1-5e85-4df5-8727-9eb3f8020033,Sopa De Coliflor Con Ajo Asado
86270b40-9345-4ea6-87e4-0b70354cb53e,Fresco como una sopa de pepino
8eeb7af8-6f98-424a-96a6-811d2bd18185,Sopa De Camote Asado Y Zanahoria
7a7decf6-e0d8-43dc-b7e8-ec08172e87e3,Sopa De Tomate Y Anacardos
ecafe186-26c8-40ea-a1bf-402232029756,Sopa tailandesa de calabaza
ba9840dd-8c47-436a-ace1-62460568dd24,sopa de mani africana
4beda464-cc88-4deb-bb78-5cf7ba6f092b,Sopa de guisantes brillantes
1a92962a-1697-4f79-8752-8fd91ff26b9a,Sopa de pimiento rojo asado
d8804fa3-2334-452e-a1e3-28b7fef54974,Sopa de lentejas del Medio Oriente
58c16463-ff82-4371-9651-12d03ca55b8a,Sopa De Lentejas Y Castañas
3a73312b-e523-4ef4-8c7e-8d66adc1c388,Sopa De Tomate Texmex
a9f673f4-ee4d-489e-bbd1-219d14ff9b73,Sabrosa sopa de repollo
e383d427-7ef0-4dee-a1a8-78381ad32fac,Sopa De Nueces Asadas
43bfaf32-606f-4726-80f1-d012c260bfd4,Sopa De Calabaza Al Curry
0cbe6380-b202-4033-a2ea-b8a96e75694a,Sopa De Calabaza Y Frijoles
b40522b9-e40c-42c7-aef7-a512b758d06f,Gazpacho de tomate a la parrilla
110129ff-0f7f-4f6c-adc0-28ae4a9b903a,Sopa picante de tomate y lentejas
a1728ce6-c47f-4602-9fec-aaf665a185d0,Estofado De Pollo Y Camote
10405be5-c1b6-43a4-9104-4692bc29367b,Patatas fritas con especias
17dc5f3d-d1ba-4f02-85ae-d9b62faad5e5,Cerebros de nuez asada
ddadf42f-528f-46f3-b3f2-e13d686554e7,Garbanzos Asados ​​Al Curry
b27c861f-73b8-4d8e-b2b2-33368dd5dbac,Calabaza asada con cítricos y batatas
a3e27062-d346-40d8-bede-03164d88dcc5,Coles de Bruselas asadas con pistacho y chalota
96aa42a3-dc22-4cee-b6bb-a6a29a559765,Arroz Salvaje con Frutos Secos y Nueces
a870362f-dc64-4049-8ec7-40b318abe791,Maque Choux
b78732d9-60c0-4bab-84b7-e9d6535735cd,Batatas Hasselback A La Parrilla
b2c0f819-7b99-448d-bce0-49e1356c9767,Verdes al vapor
bf18f5e3-e4ef-4b59-87c5-ff73f208f514,Zanahorias asadas
6c3427ca-a50a-4528-8600-2a3940c54512,Salteado dulce salado
a195fa56-ea22-4ede-b331-a354f6c77f04,Calabaza con frijoles negros
6ee8539c-784c-4a6c-9d98-f3f30526476e,Coles estofadas
c97b030c-d669-4e73-a69a-2d13c9aa71b5,Salteado De Repollo Y Jengibre
c432cfc1-7abe-49e9-bb84-fae1dcaf46af,Tomates ciruela asados
3fac85ec-1ed8-48e4-a637-ed12645d5413,Salteado japonés
3e5eea9e-72e5-4fb5-8630-8fc2f3b77dd1,Deliciosas papas fritas al horno
3481d55c-f0c2-471a-aa2a-2b2d43b44ca5,Salteado de judías verdes
c0c79317-ddd1-4f44-a449-b8680251735a,Floretes en Salsa de Limón
97b7d385-649c-413f-a1ac-00551734ce88,Calabacín salteado
bcc3d4dd-37b3-424e-a82a-0b82fd24d4f9,Patatas Asadas Con Ajo Y Hierbas
6e72fe45-677b-47fa-9647-e496d81c59ad,Risotto de quinua con rúcula y parmesano
b965e744-e5b1-4a16-9d65-ffdfff5c34c6,Berenjenas Rellenas Provenzales
bf9e1788-2803-4668-8082-4789d5729a0c,Judías verdes con naranja y almendras tostadas
c3d7287e-be5c-4448-bea5-37842753f2a5,Judías verdes con pimiento rojo
d31e3022-9eb6-4b51-8fd1-49d7ba05c506,Hongos Portobello a la parrilla marinados en jengibre
2fb2c5fc-a834-4f29-aab8-bac28834cd56,Judías verdes con ajo
fdd69e15-f351-4cb9-8f9d-376be0c75b61,Tomates verdes fritos
9e437deb-442c-46fc-b1cb-abc9d9813ff7,Zanahorias Eneldas
a06e07a5-a111-4029-8f9c-b19de4c922f4,Puré De Calabaza Y Plátano
91214d78-86fc-4196-a103-f81e0b6b0515,Coles de Bruselas y chalotes asados
7fc24d66-3f22-43d1-bef2-39127b00baf5,Maíz Asado Con Mantequilla De Lima
df8d337e-56a6-4c8c-b1aa-682900dfebd6,Berenjena a la parrilla
e42e6c4f-d481-4ccb-8a2a-5663df852acd,Relleno de arroz con manzana y nueces
196cd43c-d516-46e9-9409-e1eb6e05b481,Ensalada De Col Rizada Con Calabaza De Invierno Asada
2805f49a-594b-4669-a9f6-aee73e18421e,Coliflor española
304cf9be-f270-40ef-88fc-97ad5b7a36ee,Zanahorias Glaseadas
0916c648-1b50-447f-9555-39d4f166f6c7,Cazuela De Judías Verdes Con Cebollas Caramelizadas
8f683362-30aa-4e11-a94d-8158eed2c456,Puré de coliflor cremoso
20532446-3108-44dd-a2b2-7ddc8cd79b15,Brócoli a la sartén
5a643d66-ab5e-4253-9268-846eb1024a9b,Espárragos Asados
c67ff153-ba5f-4d91-a83e-87f9a1df19ea,Gratinado De Alcachofas Y Espinacas
47f7ec16-dbb0-4838-891a-fca5744499f5,Polenta Cremosa Con Coulis De Pimiento Rojo Asado
